date,game_no,dow,visiting_team,visiting_league,visiting_league_game_no,home_team,home_league,home_league_game_no,visiting_team_score,home_team_score,winning_team
20220702,0,Sat,ANA,AL,80,HOU,AL,77,1,9,HOU
20220702,0,Sat,BAL,AL,79,MIN,AL,81,3,4,MIN
20220702,0,Sat,OAK,AL,80,SEA,AL,80,1,2,SEA
20220702,1,Sat,TBA,AL,77,TOR,AL,78,6,2,TBA
20220702,2,Sat,TBA,AL,78,TOR,AL,79,11,5,TBA
20220703,0,Sun,BOS,AL,79,CHN,NL,79,4,2,BOS
20220703,0,Sun,ATL,NL,80,CIN,NL,78,3,4,CIN
20220703,0,Sun,ARI,NL,79,COL,NL,79,5,6,COL
20220703,0,Sun,SDN,NL,81,LAN,NL,78,4,2,SDN
20220703,0,Sun,TEX,AL,77,NYN,NL,79,1,4,NYN
20220703,0,Sun,SLN,NL,81,PHI,NL,80,0,4,PHI
20220703,0,Sun,MIL,NL,81,PIT,NL,79,2,0,MIL
20220703,0,Sun,CHA,AL,77,SFN,NL,77,13,4,CHA
20220703,0,Sun,MIA,NL,77,WAS,NL,81,7,4,MIA
20220703,0,Sun,NYA,AL,80,CLE,AL,76,0,2,CLE
20220703,0,Sun,KCA,AL,77,DET,AL,77,7,4,KCA
20220703,0,Sun,ANA,AL,81,HOU,AL,78,2,4,HOU
20220703,0,Sun,BAL,AL,80,MIN,AL,82,3,1,BAL
20220703,0,Sun,OAK,AL,81,SEA,AL,81,1,2,SEA
20220703,0,Sun,TBA,AL,79,TOR,AL,80,7,3,TBA
20220704,0,Mon,SFN,NL,78,ARI,NL,80,3,8,ARI
20220704,0,Mon,SLN,NL,82,ATL,NL,81,3,6,ATL
20220704,0,Mon,NYN,NL,80,CIN,NL,79,7,4,NYN
20220704,0,Mon,COL,NL,80,LAN,NL,79,3,5,LAN
20220704,0,Mon,CHN,NL,80,MIL,NL,82,2,5,MIL
20220704,0,Mon,SEA,AL,82,SDN,NL,82,8,2,SEA
20220704,0,Mon,MIA,NL,78,WAS,NL,82,3,2,MIA
20220704,0,Mon,TEX,AL,78,BAL,AL,81,6,7,BAL
20220704,0,Mon,TBA,AL,80,BOS,AL,80,0,4,BOS
20220704,0,Mon,MIN,AL,83,CHA,AL,78,6,3,MIN
20220704,1,Mon,CLE,AL,77,DET,AL,78,1,4,DET
20220704,2,Mon,CLE,AL,78,DET,AL,79,3,5,DET
20220704,0,Mon,KCA,AL,78,HOU,AL,79,6,7,HOU
20220704,0,Mon,TOR,AL,81,OAK,AL,82,1,5,OAK
20220705,0,Tue,SFN,NL,79,ARI,NL,81,2,6,ARI
20220705,0,Tue,SLN,NL,83,ATL,NL,82,1,7,ATL
20220705,0,Tue,NYN,NL,81,CIN,NL,80,0,1,CIN
20220705,0,Tue,COL,NL,81,LAN,NL,80,2,5,LAN
20220705,0,Tue,ANA,AL,82,MIA,NL,79,1,2,MIA
20220705,0,Tue,CHN,NL,81,MIL,NL,83,8,3,CHN
20220705,0,Tue,WAS,NL,83,PHI,NL,81,0,11,PHI
20220705,0,Tue,NYA,AL,81,PIT,NL,80,2,5,PIT
20220705,0,Tue,SEA,AL,83,SDN,NL,83,6,2,SEA
20220705,0,Tue,TEX,AL,79,BAL,AL,82,9,10,BAL
20220705,0,Tue,TBA,AL,81,BOS,AL,81,8,4,TBA
20220705,0,Tue,MIN,AL,84,CHA,AL,79,8,2,MIN
20220705,0,Tue,CLE,AL,79,DET,AL,80,4,11,DET
20220705,0,Tue,KCA,AL,79,HOU,AL,80,7,9,HOU
20220705,0,Tue,TOR,AL,82,OAK,AL,83,3,5,OAK
20220706,0,Wed,SFN,NL,80,ARI,NL,82,7,5,SFN
20220706,0,Wed,SLN,NL,84,ATL,NL,83,0,3,ATL
20220706,0,Wed,NYN,NL,82,CIN,NL,81,8,3,NYN
20220706,0,Wed,COL,NL,82,LAN,NL,81,1,2,LAN
20220706,0,Wed,ANA,AL,83,MIA,NL,80,5,2,ANA
20220706,0,Wed,CHN,NL,82,MIL,NL,84,2,1,CHN
20220706,0,Wed,WAS,NL,84,PHI,NL,82,3,2,WAS
20220706,0,Wed,NYA,AL,82,PIT,NL,81,16,0,NYA
20220706,0,Wed,TEX,AL,80,BAL,AL,83,1,2,BAL
20220706,0,Wed,TBA,AL,82,BOS,AL,82,7,1,TBA
20220706,0,Wed,MIN,AL,85,CHA,AL,80,8,9,CHA
20220706,0,Wed,CLE,AL,80,DET,AL,81,2,8,DET
20220706,0,Wed,KCA,AL,80,HOU,AL,81,7,4,KCA
20220706,0,Wed,TOR,AL,83,OAK,AL,84,2,1,TOR
20220707,0,Thu,COL,NL,83,ARI,NL,83,4,3,COL
20220707,0,Thu,SLN,NL,85,ATL,NL,84,3,2,SLN
20220707,1,Thu,PIT,NL,82,CIN,NL,82,4,2,PIT
20220707,2,Thu,PIT,NL,83,CIN,NL,83,1,5,CIN
20220707,0,Thu,CHN,NL,83,LAN,NL,82,3,5,LAN
20220707,0,Thu,MIA,NL,81,NYN,NL,83,0,10,NYN
20220707,0,Thu,WAS,NL,85,PHI,NL,83,3,5,PHI
20220707,0,Thu,SFN,NL,81,SDN,NL,84,1,2,SDN
20220707,0,Thu,ANA,AL,84,BAL,AL,84,1,4,BAL
20220707,0,Thu,NYA,AL,83,BOS,AL,83,6,5,NYA
20220707,0,Thu,DET,AL,82,CHA,AL,81,2,1,DET
20220707,0,Thu,KCA,AL,81,HOU,AL,82,2,5,HOU
20220707,0,Thu,TOR,AL,84,SEA,AL,84,3,8,SEA
20220708,0,Fri,COL,NL,84,ARI,NL,84,6,5,COL
20220708,0,Fri,WAS,NL,86,ATL,NL,85,2,12,ATL
20220708,0,Fri,TBA,AL,83,CIN,NL,84,1,2,CIN
20220708,0,Fri,CHN,NL,84,LAN,NL,83,3,4,LAN
20220708,0,Fri,PIT,NL,84,MIL,NL,85,3,4,MIL
20220708,0,Fri,MIA,NL,82,NYN,NL,84,5,2,MIA
20220708,0,Fri,SFN,NL,82,SDN,NL,85,3,6,SDN
20220708,0,Fri,PHI,NL,84,SLN,NL,86,2,0,PHI
20220708,0,Fri,ANA,AL,85,BAL,AL,85,4,5,BAL
20220708,0,Fri,NYA,AL,84,BOS,AL,84,12,5,NYA
20220708,0,Fri,DET,AL,83,CHA,AL,82,7,5,DET
20220708,0,Fri,CLE,AL,81,KCA,AL,82,3,4,KCA
20220708,0,Fri,HOU,AL,83,OAK,AL,85,8,3,HOU
20220708,0,Fri,TOR,AL,85,SEA,AL,85,2,5,SEA
20220708,0,Fri,MIN,AL,86,TEX,AL,81,5,6,TEX
20220709,0,Sat,COL,NL,85,ARI,NL,85,2,9,ARI
20220709,0,Sat,WAS,NL,87,ATL,NL,86,3,4,ATL
20220709,0,Sat,TBA,AL,84,CIN,NL,85,4,5,CIN
20220709,0,Sat,CHN,NL,85,LAN,NL,84,2,4,LAN
20220709,0,Sat,PIT,NL,85,MIL,NL,86,4,3,PIT
20220709,0,Sat,MIA,NL,83,NYN,NL,85,4,5,NYN
20220709,0,Sat,SFN,NL,83,SDN,NL,86,3,1,SFN
20220709,0,Sat,PHI,NL,85,SLN,NL,87,1,0,PHI
20220709,0,Sat,ANA,AL,86,BAL,AL,86,0,1,BAL
20220709,0,Sat,NYA,AL,85,BOS,AL,85,5,6,BOS
20220709,0,Sat,DET,AL,84,CHA,AL,83,0,8,CHA
20220709,0,Sat,CLE,AL,82,KCA,AL,83,13,1,CLE
20220709,0,Sat,HOU,AL,84,OAK,AL,86,2,3,OAK
20220709,0,Sat,TOR,AL,86,SEA,AL,86,1,2,SEA
20220709,0,Sat,MIN,AL,87,TEX,AL,82,7,9,TEX
20220710,0,Sun,COL,NL,86,ARI,NL,86,3,2,COL
20220710,0,Sun,WAS,NL,88,ATL,NL,87,3,4,ATL
20220710,0,Sun,TBA,AL,85,CIN,NL,86,5,10,CIN
20220710,0,Sun,CHN,NL,86,LAN,NL,85,9,11,LAN
20220710,0,Sun,PIT,NL,86,MIL,NL,87,8,6,PIT
20220710,0,Sun,MIA,NL,84,NYN,NL,86,2,0,MIA
20220710,0,Sun,SFN,NL,84,SDN,NL,87,12,0,SFN
20220710,0,Sun,PHI,NL,86,SLN,NL,88,3,4,SLN
20220710,0,Sun,ANA,AL,87,BAL,AL,87,5,9,BAL
20220710,0,Sun,NYA,AL,86,BOS,AL,86,6,11,BOS
20220710,0,Sun,DET,AL,85,CHA,AL,84,2,4,CHA
20220710,0,Sun,CLE,AL,83,KCA,AL,84,1,5,KCA
20220710,0,Sun,HOU,AL,85,OAK,AL,87,6,1,HOU
20220710,0,Sun,TOR,AL,87,SEA,AL,87,5,6,SEA
20220710,0,Sun,MIN,AL,88,TEX,AL,83,6,5,MIN
20220711,0,Mon,NYN,NL,87,ATL,NL,88,4,1,NYN
20220711,0,Mon,SDN,NL,88,COL,NL,87,6,5,SDN
20220711,0,Mon,PIT,NL,87,MIA,NL,85,5,1,PIT
20220711,0,Mon,ARI,NL,87,SFN,NL,85,4,3,ARI
20220711,0,Mon,PHI,NL,87,SLN,NL,89,1,6,SLN
20220711,0,Mon,CHA,AL,85,CLE,AL,84,4,8,CLE
20220711,1,Mon,DET,AL,86,KCA,AL,85,1,3,KCA
20220711,2,Mon,DET,AL,87,KCA,AL,86,3,7,KCA
20220711,0,Mon,BOS,AL,87,TBA,AL,86,5,10,TBA
20220711,0,Mon,OAK,AL,88,TEX,AL,84,8,10,TEX
20220712,0,Tue,NYN,NL,88,ATL,NL,89,1,4,ATL
20220712,0,Tue,BAL,AL,88,CHN,NL,87,4,2,BAL
20220712,0,Tue,SDN,NL,89,COL,NL,88,3,5,COL
20220712,0,Tue,PIT,NL,88,MIA,NL,86,3,2,PIT
20220712,0,Tue,ARI,NL,88,SFN,NL,86,0,13,SFN
20220712,0,Tue,LAN,NL,86,SLN,NL,90,6,7,SLN
20220712,0,Tue,HOU,AL,86,ANA,AL,88,6,5,HOU
20220712,1,Tue,CHA,AL,86,CLE,AL,85,1,4,CLE
20220712,2,Tue,CHA,AL,87,CLE,AL,86,7,0,CHA
20220712,0,Tue,DET,AL,88,KCA,AL,87,7,5,DET
20220712,0,Tue,MIL,NL,88,MIN,AL,89,6,3,MIL
20220712,0,Tue,CIN,NL,87,NYA,AL,87,4,3,CIN
20220712,0,Tue,BOS,AL,88,TBA,AL,87,2,3,TBA
20220712,0,Tue,OAK,AL,89,TEX,AL,85,14,7,OAK
20220712,0,Tue,PHI,NL,88,TOR,AL,88,3,4,TOR
20220713,0,Wed,NYN,NL,89,ATL,NL,90,7,3,NYN
20220713,0,Wed,BAL,AL,89,CHN,NL,88,7,1,BAL
20220713,0,Wed,SDN,NL,90,COL,NL,89,6,10,COL
20220713,0,Wed,PIT,NL,89,MIA,NL,87,4,5,MIA
20220713,0,Wed,ARI,NL,89,SFN,NL,87,3,4,SFN
20220713,0,Wed,LAN,NL,87,SLN,NL,91,7,6,LAN
20220713,1,Wed,SEA,AL,88,WAS,NL,89,6,4,SEA
20220713,2,Wed,SEA,AL,89,WAS,NL,90,2,1,SEA
20220713,0,Wed,HOU,AL,87,ANA,AL,89,1,7,ANA
20220713,0,Wed,CHA,AL,88,CLE,AL,87,2,1,CHA
20220713,0,Wed,DET,AL,89,KCA,AL,88,2,5,KCA
20220713,0,Wed,MIL,NL,89,MIN,AL,90,1,4,MIN
20220713,0,Wed,CIN,NL,88,NYA,AL,88,6,7,NYA
20220713,0,Wed,BOS,AL,89,TBA,AL,88,1,4,TBA
20220713,0,Wed,OAK,AL,90,TEX,AL,86,2,5,TEX
20220713,0,Wed,PHI,NL,89,TOR,AL,89,2,8,TOR
20220714,0,Thu,NYN,NL,90,CHN,NL,89,8,0,NYN
20220714,0,Thu,SDN,NL,91,COL,NL,90,5,8,COL
20220714,0,Thu,PIT,NL,90,MIA,NL,88,2,3,MIA
20220714,0,Thu,MIL,NL,90,SFN,NL,88,3,2,MIL
20220714,0,Thu,LAN,NL,88,SLN,NL,92,4,0,LAN
20220714,0,Thu,ATL,NL,91,WAS,NL,91,5,4,ATL
20220714,0,Thu,HOU,AL,88,ANA,AL,90,3,2,HOU
20220714,0,Thu,DET,AL,90,CLE,AL,88,0,4,CLE
20220714,0,Thu,CHA,AL,89,MIN,AL,91,12,2,CHA
20220714,0,Thu,CIN,NL,89,NYA,AL,89,7,6,CIN
20220714,0,Thu,BOS,AL,90,TBA,AL,89,4,5,TBA
20220714,0,Thu,SEA,AL,90,TEX,AL,87,6,5,SEA
20220714,0,Thu,KCA,AL,89,TOR,AL,90,3,1,KCA
20220715,0,Fri,PIT,NL,91,COL,NL,91,2,13,COL
20220715,0,Fri,PHI,NL,90,MIA,NL,89,2,1,PHI
20220715,0,Fri,ARI,NL,90,SDN,NL,92,3,5,SDN
20220715,0,Fri,MIL,NL,91,SFN,NL,89,5,8,SFN
20220715,0,Fri,CIN,NL,90,SLN,NL,93,3,7,SLN
20220715,0,Fri,ATL,NL,92,WAS,NL,92,8,4,ATL
20220715,0,Fri,LAN,NL,89,ANA,AL,91,9,1,LAN
20220715,0,Fri,DET,AL,91,CLE,AL,89,5,6,CLE
20220715,0,Fri,OAK,AL,91,HOU,AL,89,5,1,OAK
20220715,0,Fri,CHA,AL,90,MIN,AL,92,6,2,CHA
20220715,0,Fri,BOS,AL,91,NYA,AL,90,5,4,BOS
20220715,0,Fri,BAL,AL,90,TBA,AL,90,4,5,TBA
20220715,0,Fri,SEA,AL,91,TEX,AL,88,8,3,SEA
20220715,0,Fri,KCA,AL,90,TOR,AL,91,1,8,TOR
20220716,1,Sat,NYN,NL,91,CHN,NL,90,2,1,NYN
20220716,2,Sat,NYN,NL,92,CHN,NL,91,4,3,NYN
20220716,0,Sat,PIT,NL,92,COL,NL,92,0,2,COL
20220716,0,Sat,PHI,NL,91,MIA,NL,90,10,0,PHI
20220716,0,Sat,ARI,NL,91,SDN,NL,93,3,4,SDN
20220716,0,Sat,MIL,NL,92,SFN,NL,90,1,2,SFN
20220716,0,Sat,CIN,NL,91,SLN,NL,94,3,11,SLN
20220716,0,Sat,ATL,NL,93,WAS,NL,93,6,3,ATL
20220716,0,Sat,LAN,NL,90,ANA,AL,92,7,1,LAN
20220716,0,Sat,DET,AL,92,CLE,AL,90,0,10,CLE
20220716,0,Sat,OAK,AL,92,HOU,AL,90,0,5,HOU
20220716,0,Sat,CHA,AL,91,MIN,AL,93,3,6,MIN
20220716,0,Sat,BOS,AL,92,NYA,AL,91,1,14,NYA
20220716,0,Sat,BAL,AL,91,TBA,AL,91,6,4,BAL
20220716,0,Sat,SEA,AL,92,TEX,AL,89,3,2,SEA
20220716,0,Sat,KCA,AL,91,TOR,AL,92,5,6,TOR
20220717,0,Sun,NYN,NL,93,CHN,NL,92,2,3,CHN
20220717,0,Sun,PIT,NL,93,COL,NL,93,8,3,PIT
20220717,0,Sun,PHI,NL,92,MIA,NL,91,4,0,PHI
20220717,0,Sun,ARI,NL,92,SDN,NL,94,3,1,ARI
20220717,0,Sun,MIL,NL,93,SFN,NL,91,5,9,SFN
20220717,0,Sun,ATL,NL,94,WAS,NL,94,3,7,WAS
20220717,0,Sun,OAK,AL,93,HOU,AL,91,4,3,OAK
20220717,0,Sun,CHA,AL,92,MIN,AL,94,11,0,CHA
20220717,0,Sun,BOS,AL,93,NYA,AL,92,2,13,NYA
20220717,0,Sun,BAL,AL,92,TBA,AL,92,5,7,TBA
20220717,0,Sun,SEA,AL,93,TEX,AL,90,6,2,SEA
20220717,0,Sun,KCA,AL,92,TOR,AL,93,2,4,TOR
20220721,0,Thu,SFN,NL,92,LAN,NL,91,6,9,LAN
20220721,0,Thu,TEX,AL,91,MIA,NL,92,8,0,TEX
20220721,1,Thu,NYA,AL,93,HOU,AL,92,2,3,HOU
20220721,2,Thu,NYA,AL,94,HOU,AL,93,5,7,HOU
20220721,1,Thu,DET,AL,93,OAK,AL,94,7,2,DET
20220721,2,Thu,DET,AL,94,OAK,AL,95,0,5,OAK
20220722,0,Fri,WAS,NL,95,ARI,NL,93,1,10,ARI
20220722,0,Fri,ANA,AL,93,ATL,NL,95,1,8,ATL
20220722,0,Fri,SLN,NL,95,CIN,NL,92,5,9,CIN
20220722,0,Fri,SFN,NL,93,LAN,NL,92,1,5,LAN
20220722,0,Fri,COL,NL,94,MIL,NL,94,5,6,MIL
20220722,0,Fri,SDN,NL,95,NYN,NL,94,4,1,SDN
20220722,0,Fri,CHN,NL,93,PHI,NL,93,15,2,CHN
20220722,0,Fri,MIA,NL,93,PIT,NL,94,8,1,MIA
20220722,0,Fri,NYA,AL,95,BAL,AL,93,7,6,NYA
20220722,0,Fri,TOR,AL,94,BOS,AL,94,28,5,TOR
20220722,0,Fri,CLE,AL,91,CHA,AL,93,8,2,CLE
20220722,0,Fri,TBA,AL,93,KCA,AL,93,7,3,TBA
20220722,0,Fri,TEX,AL,92,OAK,AL,96,4,5,OAK
20220722,0,Fri,HOU,AL,94,SEA,AL,94,5,2,HOU
20220723,0,Sat,WAS,NL,96,ARI,NL,94,2,7,ARI
20220723,0,Sat,ANA,AL,94,ATL,NL,96,2,7,ATL
20220723,0,Sat,SLN,NL,96,CIN,NL,93,6,3,SLN
20220723,0,Sat,SFN,NL,94,LAN,NL,93,2,4,LAN
20220723,0,Sat,COL,NL,95,MIL,NL,95,4,9,MIL
20220723,0,Sat,SDN,NL,96,NYN,NL,95,2,1,SDN
20220723,0,Sat,CHN,NL,94,PHI,NL,94,6,2,CHN
20220723,0,Sat,MIA,NL,94,PIT,NL,95,0,1,PIT
20220723,0,Sat,NYA,AL,96,BAL,AL,94,3,6,BAL
20220723,0,Sat,TOR,AL,95,BOS,AL,95,4,1,TOR
20220723,1,Sat,CLE,AL,92,CHA,AL,94,7,4,CLE
20220723,2,Sat,CLE,AL,93,CHA,AL,95,4,5,CHA
20220723,0,Sat,MIN,AL,95,DET,AL,95,8,4,MIN
20220723,0,Sat,TBA,AL,94,KCA,AL,94,3,6,KCA
20220723,0,Sat,TEX,AL,93,OAK,AL,97,1,3,OAK
20220723,0,Sat,HOU,AL,95,SEA,AL,95,3,1,HOU
20220724,0,Sun,WAS,NL,97,ARI,NL,95,4,3,WAS
20220724,0,Sun,ANA,AL,95,ATL,NL,97,9,1,ANA
20220724,0,Sun,SLN,NL,97,CIN,NL,94,3,6,CIN
20220724,0,Sun,SFN,NL,95,LAN,NL,94,4,7,LAN
20220724,0,Sun,COL,NL,96,MIL,NL,96,9,10,MIL
20220724,0,Sun,SDN,NL,97,NYN,NL,96,5,8,NYN
20220724,0,Sun,CHN,NL,95,PHI,NL,95,4,3,CHN
20220724,0,Sun,MIA,NL,95,PIT,NL,96,6,5,MIA
20220724,0,Sun,NYA,AL,97,BAL,AL,95,6,0,NYA
20220724,0,Sun,TOR,AL,96,BOS,AL,96,8,4,TOR
20220724,0,Sun,CLE,AL,94,CHA,AL,96,3,6,CHA
20220724,0,Sun,MIN,AL,96,DET,AL,96,9,1,MIN
20220724,0,Sun,TBA,AL,95,KCA,AL,95,2,4,KCA
20220724,0,Sun,TEX,AL,94,OAK,AL,98,11,8,TEX
20220724,0,Sun,HOU,AL,96,SEA,AL,96,8,5,HOU
20220725,0,Mon,SFN,NL,96,ARI,NL,96,0,7,ARI
20220725,0,Mon,PIT,NL,97,CHN,NL,96,2,3,CHN
20220725,0,Mon,MIA,NL,96,CIN,NL,95,2,11,CIN
20220725,0,Mon,WAS,NL,98,LAN,NL,95,4,1,WAS
20220725,0,Mon,COL,NL,97,MIL,NL,97,2,0,COL
20220725,0,Mon,ATL,NL,98,PHI,NL,96,4,6,PHI
20220725,0,Mon,TBA,AL,96,BAL,AL,96,1,5,BAL
20220725,0,Mon,CLE,AL,95,BOS,AL,97,1,3,BOS
20220725,0,Mon,SDN,NL,98,DET,AL,97,4,12,DET
20220725,0,Mon,ANA,AL,96,KCA,AL,96,0,7,KCA
20220725,0,Mon,HOU,AL,97,OAK,AL,99,5,7,OAK
20220725,0,Mon,TEX,AL,95,SEA,AL,97,3,4,SEA
20220726,0,Tue,SFN,NL,97,ARI,NL,97,3,7,ARI
20220726,0,Tue,PIT,NL,98,CHN,NL,97,2,4,CHN
20220726,0,Tue,MIA,NL,97,CIN,NL,96,2,1,MIA
20220726,0,Tue,CHA,AL,97,COL,NL,98,2,1,CHA
20220726,0,Tue,WAS,NL,99,LAN,NL,96,8,3,WAS
20220726,0,Tue,MIN,AL,97,MIL,NL,98,6,7,MIL
20220726,0,Tue,NYA,AL,98,NYN,NL,97,3,6,NYN
20220726,0,Tue,ATL,NL,99,PHI,NL,97,6,3,ATL
20220726,0,Tue,TBA,AL,97,BAL,AL,97,3,5,BAL
20220726,0,Tue,CLE,AL,96,BOS,AL,98,8,3,CLE
20220726,0,Tue,SDN,NL,99,DET,AL,98,6,4,SDN
20220726,0,Tue,ANA,AL,97,KCA,AL,97,6,0,ANA
20220726,0,Tue,HOU,AL,98,OAK,AL,100,3,5,OAK
20220726,0,Tue,TEX,AL,96,SEA,AL,98,4,5,SEA
20220726,0,Tue,SLN,NL,98,TOR,AL,97,3,10,TOR
20220727,0,Wed,SFN,NL,98,ARI,NL,98,3,5,ARI
20220727,0,Wed,MIA,NL,98,CIN,NL,97,3,5,CIN
20220727,0,Wed,CHA,AL,98,COL,NL,99,5,6,COL
20220727,0,Wed,WAS,NL,100,LAN,NL,97,1,7,LAN
20220727,0,Wed,MIN,AL,98,MIL,NL,99,4,10,MIL
20220727,0,Wed,NYA,AL,99,NYN,NL,98,2,3,NYN
20220727,0,Wed,ATL,NL,100,PHI,NL,98,2,7,PHI
20220727,0,Wed,TBA,AL,98,BAL,AL,98,6,4,TBA
20220727,0,Wed,CLE,AL,97,BOS,AL,99,7,6,CLE
20220727,0,Wed,SDN,NL,100,DET,AL,99,3,4,DET
20220727,0,Wed,ANA,AL,98,KCA,AL,98,4,0,ANA
20220727,0,Wed,HOU,AL,99,OAK,AL,101,2,4,OAK
20220727,0,Wed,TEX,AL,97,SEA,AL,99,2,4,SEA
20220727,0,Wed,SLN,NL,99,TOR,AL,98,6,1,SLN
20220728,0,Thu,MIA,NL,99,CIN,NL,98,7,6,MIA
20220728,0,Thu,LAN,NL,98,COL,NL,100,13,0,LAN
20220728,0,Thu,PHI,NL,99,PIT,NL,99,8,7,PHI
20220728,0,Thu,CHN,NL,98,SFN,NL,99,2,4,SFN
20220728,0,Thu,TEX,AL,98,ANA,AL,99,2,0,TEX
20220728,0,Thu,TBA,AL,99,BAL,AL,99,0,3,BAL
20220728,0,Thu,CLE,AL,98,BOS,AL,100,2,4,BOS
20220728,0,Thu,SEA,AL,100,HOU,AL,100,2,4,HOU
20220728,0,Thu,KCA,AL,99,NYA,AL,100,0,1,NYA
20220728,0,Thu,DET,AL,100,TOR,AL,99,3,5,TOR
20220729,0,Fri,ARI,NL,99,ATL,NL,101,2,5,ATL
20220729,0,Fri,BAL,AL,100,CIN,NL,99,6,2,BAL
20220729,0,Fri,LAN,NL,99,COL,NL,101,5,4,LAN
20220729,0,Fri,NYN,NL,99,MIA,NL,100,6,4,NYN
20220729,0,Fri,PHI,NL,100,PIT,NL,100,4,2,PHI
20220729,0,Fri,MIN,AL,99,SDN,NL,101,1,10,SDN
20220729,0,Fri,CHN,NL,99,SFN,NL,100,4,2,CHN
20220729,0,Fri,SLN,NL,100,WAS,NL,101,6,2,SLN
20220729,0,Fri,TEX,AL,99,ANA,AL,100,7,2,TEX
20220729,0,Fri,MIL,NL,100,BOS,AL,101,4,1,MIL
20220729,0,Fri,OAK,AL,102,CHA,AL,99,7,3,OAK
20220729,0,Fri,SEA,AL,101,HOU,AL,101,1,11,HOU
20220729,0,Fri,KCA,AL,100,NYA,AL,101,5,11,NYA
20220729,0,Fri,CLE,AL,99,TBA,AL,100,4,1,CLE
20220729,0,Fri,DET,AL,101,TOR,AL,100,4,2,DET
20220730,0,Sat,ARI,NL,100,ATL,NL,102,2,6,ATL
20220730,0,Sat,BAL,AL,101,CIN,NL,100,2,8,CIN
20220730,0,Sat,LAN,NL,100,COL,NL,102,3,5,COL
20220730,0,Sat,NYN,NL,100,MIA,NL,101,4,0,NYN
20220730,0,Sat,PHI,NL,101,PIT,NL,101,2,1,PHI
20220730,0,Sat,MIN,AL,100,SDN,NL,102,7,4,MIN
20220730,0,Sat,CHN,NL,100,SFN,NL,101,4,5,SFN
20220730,0,Sat,SLN,NL,101,WAS,NL,102,6,7,WAS
20220730,0,Sat,TEX,AL,100,ANA,AL,101,7,9,ANA
20220730,0,Sat,MIL,NL,101,BOS,AL,102,9,4,MIL
20220730,0,Sat,OAK,AL,103,CHA,AL,100,2,3,CHA
20220730,0,Sat,SEA,AL,102,HOU,AL,102,5,4,SEA
20220730,0,Sat,KCA,AL,101,NYA,AL,102,2,8,NYA
20220730,0,Sat,CLE,AL,100,TBA,AL,101,4,6,TBA
20220730,0,Sat,DET,AL,102,TOR,AL,101,3,5,TOR
20220731,0,Sun,ARI,NL,101,ATL,NL,103,0,1,ATL
20220731,0,Sun,BAL,AL,102,CIN,NL,101,2,3,CIN
20220731,0,Sun,LAN,NL,101,COL,NL,103,7,3,LAN
20220731,0,Sun,NYN,NL,101,MIA,NL,102,9,3,NYN
20220731,0,Sun,PHI,NL,102,PIT,NL,102,8,2,PHI
20220731,0,Sun,MIN,AL,101,SDN,NL,103,2,3,SDN
20220731,0,Sun,CHN,NL,101,SFN,NL,102,0,4,SFN
20220731,0,Sun,SLN,NL,102,WAS,NL,103,5,0,SLN
20220731,0,Sun,TEX,AL,101,ANA,AL,102,5,2,TEX
20220731,0,Sun,MIL,NL,102,BOS,AL,103,2,7,BOS
20220731,0,Sun,OAK,AL,104,CHA,AL,101,1,4,CHA
20220731,0,Sun,SEA,AL,103,HOU,AL,103,2,3,HOU
20220731,0,Sun,KCA,AL,102,NYA,AL,103,8,6,KCA
20220731,0,Sun,CLE,AL,101,TBA,AL,102,5,3,CLE
20220731,0,Sun,DET,AL,103,TOR,AL,102,1,4,TOR
20220801,0,Mon,CIN,NL,102,MIA,NL,103,3,1,CIN
20220801,0,Mon,COL,NL,104,SDN,NL,104,1,4,SDN
20220801,0,Mon,LAN,NL,102,SFN,NL,103,8,2,LAN
20220801,0,Mon,NYN,NL,102,WAS,NL,104,7,3,NYN
20220801,0,Mon,KCA,AL,103,CHA,AL,102,2,1,KCA
20220801,0,Mon,ARI,NL,102,CLE,AL,102,5,6,CLE
20220801,0,Mon,BOS,AL,104,HOU,AL,104,3,2,BOS
20220801,0,Mon,DET,AL,104,MIN,AL,102,3,5,MIN
20220801,0,Mon,SEA,AL,104,NYA,AL,104,2,7,NYA
20220801,0,Mon,BAL,AL,103,TEX,AL,102,7,2,BAL
20220802,0,Tue,PHI,NL,103,ATL,NL,104,1,13,ATL
20220802,0,Tue,CIN,NL,103,MIA,NL,104,2,1,CIN
20220802,0,Tue,MIL,NL,103,PIT,NL,103,3,5,PIT
20220802,1,Tue,COL,NL,105,SDN,NL,105,5,13,SDN
20220802,2,Tue,COL,NL,106,SDN,NL,106,2,3,SDN
20220802,0,Tue,LAN,NL,103,SFN,NL,104,9,5,LAN
20220802,0,Tue,CHN,NL,102,SLN,NL,103,0,6,SLN
20220802,0,Tue,NYN,NL,103,WAS,NL,105,1,5,WAS
20220802,0,Tue,OAK,AL,105,ANA,AL,103,1,3,ANA
20220802,0,Tue,KCA,AL,104,CHA,AL,103,2,9,CHA
20220802,0,Tue,ARI,NL,103,CLE,AL,103,6,3,ARI
20220802,0,Tue,BOS,AL,105,HOU,AL,105,2,1,BOS
20220802,0,Tue,DET,AL,105,MIN,AL,103,5,3,DET
20220802,0,Tue,SEA,AL,105,NYA,AL,105,8,6,SEA
20220802,0,Tue,TOR,AL,103,TBA,AL,103,3,1,TOR
